backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	chainlink	50	82		150	8.0	0.3		32				0.2013	100	upper	3	993	255	0.7432	0.9930	0.8952	6.7
torchsom	chainlink	40	60		150	8.0	0.3		32				0.2013	100	upper	2	988	224	0.7733	0.9880	0.8057	4.2
torchsom	chainlink	60	100		150	8.0	0.3		32				0.2013	100	upper	3	998	254	0.7455	0.9980	0.8976	9.0
torchsom	chainlink	50	82		150	8.0	0.3		32				0.2013	200	upper	3	988	252	0.7449	0.9880	0.8944	6.9
torchsom	chainlink	40	60		150	8.0	0.3		32				0.2013	200	upper	2	986	224	0.7728	0.9860	0.8049	4.3
torchsom	chainlink	60	100		150	8.0	0.3		32				0.2013	200	upper	3	998	254	0.7455	0.9980	0.8976	9.3
torchsom	chainlink	50	82		150	8.0	0.3		32				0.25	100	upper	3	993	255	0.7432	0.9930	0.8952	6.6
torchsom	chainlink	40	60		150	8.0	0.3		32				0.25	100	upper	2	988	224	0.7733	0.9880	0.8057	4.1
torchsom	chainlink	60	100		150	8.0	0.3		32				0.25	100	upper	3	998	254	0.7455	0.9980	0.8976	8.8
torchsom	chainlink	50	82		150	8.0	0.3		32				0.25	200	upper	3	988	252	0.7449	0.9880	0.8944	6.9
torchsom	chainlink	40	60		150	8.0	0.3		32				0.25	200	upper	2	986	224	0.7728	0.9860	0.8049	4.3
torchsom	chainlink	60	100		150	8.0	0.3		32				0.25	200	upper	3	998	254	0.7455	0.9980	0.8976	9.3
torchsom	chainlink	50	82		150	8.0	0.5		32				0.15	100	upper	3	997	252	0.7472	0.9970	0.8980	6.7
torchsom	chainlink	40	60		150	8.0	0.5		32				0.15	100	upper	2	985	222	0.7746	0.9850	0.8053	4.2
torchsom	chainlink	60	100		150	8.0	0.5		32				0.15	100	upper	3	994	256	0.7425	0.9940	0.8952	8.8
torchsom	chainlink	50	82		150	8.0	0.5		32				0.15	200	upper	3	997	252	0.7472	0.9970	0.8980	6.9
torchsom	chainlink	40	60		150	8.0	0.5		32				0.15	200	upper	2	989	223	0.7745	0.9890	0.8065	4.3
