backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	twodiamonds	40	50		150	8.0	0.3		32				0.25	100	upper	1	716	356	0.5028	0.8950	0.6196	2.9
torchsom	twodiamonds	30	40		150	8.0	0.3		32				0.25	100	upper	1	727	363	0.5007	0.9087	0.6229	2.1
torchsom	twodiamonds	50	60		150	8.0	0.3		32				0.25	100	upper	1	727	359	0.5062	0.9087	0.6251	4.0
torchsom	twodiamonds	40	50		150	8.0	0.3		32				0.25	200	upper	1	715	356	0.5021	0.8938	0.6190	3.0
torchsom	twodiamonds	30	40		150	8.0	0.3		32				0.25	200	upper	1	722	360	0.5014	0.9025	0.6213	2.1
torchsom	twodiamonds	50	60		150	8.0	0.3		32				0.25	200	upper	1	724	359	0.5041	0.9050	0.6232	4.2
torchsom	twodiamonds	40	50		150	8.0	0.5		32				0.15	100	upper	1	716	357	0.5014	0.8950	0.6191	2.9
torchsom	twodiamonds	30	40		150	8.0	0.5		32				0.15	100	upper	1	723	357	0.5062	0.9038	0.6236	2.2
torchsom	twodiamonds	50	60		150	8.0	0.5		32				0.15	100	upper	1	726	358	0.5069	0.9075	0.6250	4.2
torchsom	twodiamonds	40	50		150	8.0	0.5		32				0.15	200	upper	1	719	359	0.5007	0.8988	0.6199	3.0
torchsom	twodiamonds	30	40		150	8.0	0.5		32				0.15	200	upper	1	729	361	0.5048	0.9113	0.6253	2.2
torchsom	twodiamonds	50	60		150	8.0	0.5		32				0.15	200	upper	1	726	358	0.5069	0.9075	0.6250	4.2
torchsom	twodiamonds	40	50		150	8.0	0.5		32				0.2013	100	upper	1	716	357	0.5014	0.8950	0.6191	2.9
torchsom	twodiamonds	30	40		150	8.0	0.5		32				0.2013	100	upper	1	723	357	0.5062	0.9038	0.6236	2.1
torchsom	twodiamonds	50	60		150	8.0	0.5		32				0.2013	100	upper	1	726	358	0.5069	0.9075	0.6250	4.0
torchsom	twodiamonds	40	50		150	8.0	0.5		32				0.2013	200	upper	1	719	359	0.5007	0.8988	0.6199	3.0
torchsom	twodiamonds	30	40		150	8.0	0.5		32				0.2013	200	upper	1	729	361	0.5048	0.9113	0.6253	2.1
torchsom	twodiamonds	50	60		150	8.0	0.5		32				0.2013	200	upper	1	726	358	0.5069	0.9075	0.6250	4.2
torchsom	twodiamonds	40	50		150	8.0	0.5		32				0.25	100	upper	1	716	357	0.5014	0.8950	0.6191	2.9
torchsom	twodiamonds	30	40		150	8.0	0.5		32				0.25	100	upper	1	723	357	0.5062	0.9038	0.6236	2.2
torchsom	twodiamonds	50	60		150	8.0	0.5		32				0.25	100	upper	1	726	358	0.5069	0.9075	0.6250	4.0
torchsom	twodiamonds	40	50		150	8.0	0.5		32				0.25	200	upper	1	719	359	0.5007	0.8988	0.6199	3.0
torchsom	twodiamonds	30	40		150	8.0	0.5		32				0.25	200	upper	1	729	361	0.5048	0.9113	0.6253	2.1
torchsom	twodiamonds	50	60		150	8.0	0.5		32				0.25	200	upper	1	726	358	0.5069	0.9075	0.6250	4.2
