backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
minisom	chainlink_u	50	82	400000			0.5	gaussian					0.15	200	upper	1	808	362	0.5520	0.8080	0.6132	59.8
minisom	chainlink_u	50	82	400000			0.5	gaussian					0.2013	100	upper	1	808	362	0.5520	0.8080	0.6132	59.7
minisom	chainlink_u	50	82	400000			0.5	gaussian					0.2013	200	upper	1	808	362	0.5520	0.8080	0.6132	59.8
minisom	chainlink_u	50	82	400000			0.5	gaussian					0.25	100	upper	1	808	362	0.5520	0.8080	0.6132	59.6
minisom	chainlink_u	50	82	400000			0.5	gaussian					0.25	200	upper	1	808	362	0.5520	0.8080	0.6132	59.6
minisom	chainlink_u	50	82	400000			0.7	gaussian					0.15	100	upper	1	747	326	0.5636	0.7470	0.5995	59.6
minisom	chainlink_u	50	82	400000			0.7	gaussian					0.15	200	upper	1	747	326	0.5636	0.7470	0.5995	59.8
minisom	chainlink_u	50	82	400000			0.7	gaussian					0.2013	100	upper	1	747	326	0.5636	0.7470	0.5995	59.5
minisom	chainlink_u	50	82	400000			0.7	gaussian					0.2013	200	upper	1	747	326	0.5636	0.7470	0.5995	59.8
minisom	chainlink_u	50	82	400000			0.7	gaussian					0.25	100	upper	1	747	326	0.5636	0.7470	0.5995	59.7
minisom	chainlink_u	50	82	400000			0.7	gaussian					0.25	200	upper	1	747	326	0.5636	0.7470	0.5995	59.8
minisom	chainlink_u	50	82	400000		15	0.3	gaussian					0.15	100	upper	1	996	496	0.5020	0.9960	0.6496	59.6
minisom	chainlink_u	50	82	400000		15	0.3	gaussian					0.15	200	upper	1	996	496	0.5020	0.9960	0.6496	60.2
minisom	chainlink_u	50	82	400000		15	0.3	gaussian					0.2013	100	upper	1	996	496	0.5020	0.9960	0.6496	59.7
minisom	chainlink_u	50	82	400000		15	0.3	gaussian					0.2013	200	upper	1	996	496	0.5020	0.9960	0.6496	59.9
minisom	chainlink_u	50	82	400000		15	0.3	gaussian					0.25	100	upper	1	996	496	0.5020	0.9960	0.6496	59.6
minisom	chainlink_u	50	82	400000		15	0.3	gaussian					0.25	200	upper	1	996	496	0.5020	0.9960	0.6496	59.8
minisom	chainlink_u	50	82	400000		15	0.5	gaussian					0.15	100	upper	1	991	495	0.5005	0.9910	0.6475	59.7
minisom	chainlink_u	50	82	400000		15	0.5	gaussian					0.15	200	upper	1	991	495	0.5005	0.9910	0.6475	59.8
minisom	chainlink_u	50	82	400000		15	0.5	gaussian					0.2013	100	upper	1	991	495	0.5005	0.9910	0.6475	59.7
minisom	chainlink_u	50	82	400000		15	0.5	gaussian					0.2013	200	upper	1	991	495	0.5005	0.9910	0.6475	59.8
minisom	chainlink_u	50	82	400000		15	0.5	gaussian					0.25	100	upper	1	991	495	0.5005	0.9910	0.6475	59.9
minisom	chainlink_u	50	82	400000		15	0.5	gaussian					0.25	200	upper	1	991	495	0.5005	0.9910	0.6475	60.0
minisom	chainlink_u	50	82	400000		15	0.7	gaussian					0.15	100	upper	1	987	493	0.5005	0.9870	0.6463	59.8
minisom	chainlink_u	50	82	400000		15	0.7	gaussian					0.15	200	upper	1	987	493	0.5005	0.9870	0.6463	60.0
minisom	chainlink_u	50	82	400000		15	0.7	gaussian					0.2013	100	upper	1	987	493	0.5005	0.9870	0.6463	59.7
minisom	chainlink_u	50	82	400000		15	0.7	gaussian					0.2013	200	upper	1	987	493	0.5005	0.9870	0.6463	60.0
minisom	chainlink_u	50	82	400000		15	0.7	gaussian					0.25	100	upper	1	987	493	0.5005	0.9870	0.6463	59.9
minisom	chainlink_u	50	82	400000		15	0.7	gaussian					0.25	200	upper	1	987	493	0.5005	0.9870	0.6463	60.0
minisom	chainlink_u	50	82	400000		25	0.3	gaussian					0.15	100	upper	2	928	448	0.5172	0.9280	0.7853	59.8
minisom	chainlink_u	50	82	400000		25	0.3	gaussian					0.15	200	upper	2	930	448	0.5183	0.9300	0.7863	60.2
minisom	chainlink_u	50	82	400000		25	0.3	gaussian					0.2013	100	upper	2	928	448	0.5172	0.9280	0.7853	60.0
minisom	chainlink_u	50	82	400000		25	0.3	gaussian					0.2013	200	upper	2	930	448	0.5183	0.9300	0.7863	60.2
minisom	chainlink_u	50	82	400000		25	0.3	gaussian					0.25	100	upper	2	928	448	0.5172	0.9280	0.7853	59.9
minisom	chainlink_u	50	82	400000		25	0.3	gaussian					0.25	200	upper	2	930	448	0.5183	0.9300	0.7863	59.9
minisom	chainlink_u	50	82	400000		25	0.5	gaussian					0.15	100	upper	2	923	450	0.5125	0.9230	0.7819	59.8
minisom	chainlink_u	50	82	400000		25	0.5	gaussian					0.15	200	upper	1	922	450	0.5119	0.9220	0.6314	59.9
minisom	chainlink_u	50	82	400000		25	0.5	gaussian					0.2013	100	upper	2	923	450	0.5125	0.9230	0.7819	59.8
minisom	chainlink_u	50	82	400000		25	0.5	gaussian					0.2013	200	upper	1	922	450	0.5119	0.9220	0.6314	59.9
minisom	chainlink_u	50	82	400000		25	0.5	gaussian					0.25	100	upper	2	923	450	0.5125	0.9230	0.7819	59.8
minisom	chainlink_u	50	82	400000		25	0.5	gaussian					0.25	200	upper	1	922	450	0.5119	0.9220	0.6314	59.9
minisom	chainlink_u	50	82	400000		25	0.7	gaussian					0.15	100	upper	1	936	454	0.5150	0.9360	0.6368	60.1
minisom	chainlink_u	50	82	400000		25	0.7	gaussian					0.15	200	upper	1	933	451	0.5166	0.9330	0.6365	60.3
minisom	chainlink_u	50	82	400000		25	0.7	gaussian					0.2013	100	upper	1	936	454	0.5150	0.9360	0.6368	60.0
minisom	chainlink_u	50	82	400000		25	0.7	gaussian					0.2013	200	upper	1	933	451	0.5166	0.9330	0.6365	59.9
minisom	chainlink_u	50	82	400000		25	0.7	gaussian					0.25	100	upper	1	936	454	0.5150	0.9360	0.6368	59.8
minisom	chainlink_u	50	82	400000		25	0.7	gaussian					0.25	200	upper	1	933	451	0.5166	0.9330	0.6365	60.2
